SampleID	Chr	Start	End	Gene
17323sorted	8	128355617	128355619	rs13281615
17323sorted	8	128539359	128539361	rs7837688
17323sorted	8	145742985	145743020	RECQL4
17323sorted	9	863634	863636	DMRT1
17323sorted	9	22033365	22033367	CDKN2B-AS1
17323sorted	9	22043925	22043927	CDKN2B-AS1
17323sorted	9	35079147	35079239	FANCG
17323sorted	10	8701218	8701220	rs10795668
17323sorted	10	21830103	21830105	MLLT10
17323sorted	10	51524970	51524972	TIMM23B
17323sorted	10	51549495	51549497	TIMM23B
17323sorted	10	63752158	63752160	ARID5B
17323sorted	10	64580574	64580576	EGR2
17323sorted	10	123337334	123337336	FGFR2
17323sorted	10	129200963	129200965	DOCK1
17323sorted	11	56175670	56175672	rs1945213
17323sorted	11	69328763	69328765	rs614367
17323sorted	11	111171708	111171710	C11orf92
17323sorted	11	111965528	111965695	SDHD
17323sorted	12	14653866	14653868	rs2900333
17323sorted	12	26453282	26453284	rs718314
17323sorted	12	112168008	112168010	ACAD10
17323sorted	13	73908845	73908847	rs9573163
17323sorted	15	32994755	32994757	rs4779584
17323sorted	15	78908031	78908033	CHRNA3
17323sorted	17	36098039	36098041	HNF1B
17323sorted	17	74470114	74470225	RHBDF2
17323sorted	19	38735612	38735614	rs8102476
17323sorted	19	45856340	45856414	ERCC2
17323sorted	20	60921043	60921045	LAMA5
17323sorted	21	36357860	36357862	RUNX1
17323sorted	22	29130011	29130013	CHEK2
17324sorted	1	193218859	193219002	CDC73
17324sorted	2	47596644	47596721	EPCAM
17324sorted	2	58387242	58387315	FANCL
17324sorted	2	58388656	58388774	FANCL
17324sorted	2	58390163	58390210	FANCL
17324sorted	2	58390568	58390653	FANCL
17324sorted	2	217905831	217905833	rs13387042
17324sorted	3	10091057	10091190	FANCD2
17324sorted	3	10106412	10106560	FANCD2
17324sorted	3	37627111	37627113	ITGA9
17324sorted	3	87152168	87152170	rs9284813
17324sorted	3	151899703	151899705	rs161792
17324sorted	3	170130101	170130103	rs10936632
17324sorted	3	189645932	189645934	rs710521
17324sorted	4	84374479	84374481	HELQ
17324sorted	5	44365544	44365546	FGF10
17324sorted	5	148904091	148904093	CSNK1A1
17324sorted	6	411063	411065	IRF4
17324sorted	6	22140003	22140005	rs6939340
17324sorted	6	127600629	127600631	RNF146
17324sorted	6	151948365	151948367	rs2046210
17324sorted	7	6013029	6013174	PMS2
17324sorted	7	6017218	6017389	PMS2
17324sorted	7	6018226	6018328	PMS2
17324sorted	7	50466303	50466305	IKZF1
17324sorted	8	71012810	71012812	rs1106334
17324sorted	8	145742985	145743020	RECQL4
17324sorted	8	145743084	145743169	RECQL4
17324sorted	10	43572706	43572780	RET
17324sorted	10	51524970	51524972	TIMM23B
17324sorted	10	51549495	51549497	TIMM23B
17324sorted	10	63723576	63723578	ARID5B
17324sorted	10	63752158	63752160	ARID5B
17324sorted	10	64580574	64580576	EGR2
17324sorted	10	88516384	88516688	BMPR1A
17324sorted	11	8252852	8252854	LMO1
17324sorted	11	89011045	89011047	TYR
17324sorted	11	111171708	111171710	C11orf92
17324sorted	12	26453282	26453284	rs718314
17324sorted	12	88953560	88953562	KITLG
17324sorted	13	48878048	48878186	RB1
17324sorted	13	48921960	48922000	RB1
17324sorted	13	73908845	73908847	rs9573163
17324sorted	14	36649245	36649247	rs944289
17324sorted	15	32994755	32994757	rs4779584
17324sorted	15	78908031	78908033	CHRNA3
17324sorted	16	51098426	51098428	rs1528601
17324sorted	16	52635163	52635165	rs3112612
17324sorted	17	36098039	36098041	HNF1B
17324sorted	17	74473261	74473381	RHBDF2
17324sorted	19	45860527	45860630	ERCC2
17324sorted	21	30717736	30717738	BACH1
17324sorted	21	42746080	42746082	TMPRSS3
17325sorted	1	10385470	10385472	KIF1B
17325sorted	1	17722362	17722364	PADI6
17325sorted	1	228997834	228997836	rs801114
17325sorted	2	46537603	46537605	EPAS1
17325sorted	2	215672545	215672547	BARD1
17325sorted	2	223845941	223845943	rs7584993
17325sorted	2	231091222	231091224	SP140
17325sorted	3	10091057	10091190	FANCD2
17325sorted	3	10106412	10106560	FANCD2
17325sorted	3	17077267	17077269	PLCL2
17325sorted	3	37627111	37627113	ITGA9
17325sorted	3	87173323	87173325	rs17181170
17325sorted	3	170130101	170130103	rs10936632
17325sorted	4	84374479	84374481	HELQ
17325sorted	4	95562876	95562878	PDLIM5
17325sorted	5	44365544	44365546	FGF10
17325sorted	6	22140003	22140005	rs6939340
17325sorted	6	151948365	151948367	rs2046210
17325sorted	7	6013029	6013174	PMS2
17325sorted	7	6017218	6017389	PMS2
17325sorted	7	6018226	6018328	PMS2
17325sorted	7	86983714	86983716	CROT
17325sorted	7	97816326	97816328	LMTK2
17325sorted	8	32432368	32432370	NRG1
17325sorted	8	128355617	128355619	rs13281615
17325sorted	8	145742985	145743020	RECQL4
17325sorted	8	145743084	145743169	RECQL4
17325sorted	9	16915020	16915022	rs3814113
17325sorted	9	21816527	21816529	MTAP
17325sorted	9	22043925	22043927	CDKN2B-AS1
17325sorted	9	136149228	136149230	ABO
17325sorted	10	51549495	51549497	TIMM23B
17325sorted	10	63723576	63723578	ARID5B
17325sorted	10	63752158	63752160	ARID5B
17325sorted	10	88516384	88516688	BMPR1A
17325sorted	11	2233573	2233575	rs7127900
17325sorted	11	8252852	8252854	LMO1
17325sorted	11	56175670	56175672	rs1945213
17325sorted	11	68994496	68994498	rs7931342
17325sorted	11	68994666	68994668	rs10896449
17325sorted	11	111171708	111171710	C11orf92
17325sorted	12	14653866	14653868	rs2900333
17325sorted	12	125320849	125320851	SCARB1
17325sorted	13	24205194	24205196	TNFRSF19
17325sorted	13	24293858	24293860	rs753955
17325sorted	13	48878048	48878186	RB1
17325sorted	14	36649245	36649247	rs944289
17325sorted	15	32994755	32994757	rs4779584
17325sorted	15	47873548	47873550	SEMA6D
17325sorted	15	70018989	70018991	rs7176508
17325sorted	15	78908031	78908033	CHRNA3
17325sorted	16	52586340	52586342	rs3803662
17325sorted	17	36098039	36098041	HNF1B
17325sorted	17	74473261	74473381	RHBDF2
17325sorted	21	42746080	42746082	TMPRSS3
17326sorted	1	150860470	150860472	rs7412746
17326sorted	1	228997834	228997836	rs801114
17326sorted	2	46537603	46537605	EPAS1
17326sorted	2	47596644	47596721	EPCAM
17326sorted	2	215635793	215635795	BARD1
17326sorted	2	215672545	215672547	BARD1
17326sorted	2	223845941	223845943	rs7584993
17326sorted	2	231091222	231091224	SP140
17326sorted	3	10085512	10085549	FANCD2
17326sorted	3	10106412	10106560	FANCD2
17326sorted	3	17077267	17077269	PLCL2
17326sorted	3	27416012	27416014	SLC4A7
17326sorted	3	37627111	37627113	ITGA9
17326sorted	3	87173323	87173325	rs17181170
17326sorted	3	151899703	151899705	rs161792
17326sorted	3	170130101	170130103	rs10936632
17326sorted	3	189356260	189356262	TP63
17326sorted	4	84374479	84374481	HELQ
17326sorted	5	1279789	1279791	TERT
17326sorted	5	40791883	40791885	PRKAA1
17326sorted	5	44365544	44365546	FGF10
17326sorted	5	44662514	44662516	rs4415084
17326sorted	5	148904091	148904093	CSNK1A1
17326sorted	6	22140003	22140005	rs6939340
17326sorted	6	36622899	36622901	PI16
17326sorted	6	151948365	151948367	rs2046210
17326sorted	6	160840251	160840253	SLC22A3
17326sorted	7	6013029	6013174	PMS2
17326sorted	7	6017218	6017389	PMS2
17326sorted	7	6018226	6018328	PMS2
17326sorted	7	6022454	6022623	PMS2
17326sorted	7	50466303	50466305	IKZF1
17326sorted	7	86983714	86983716	CROT
17326sorted	7	97816326	97816328	LMTK2
17326sorted	8	18272880	18272882	rs1495741
17326sorted	8	32432368	32432370	NRG1
17326sorted	8	128355617	128355619	rs13281615
17326sorted	8	145742797	145742893	RECQL4
17326sorted	8	145742985	145743020	RECQL4
17326sorted	8	145743084	145743169	RECQL4
17326sorted	9	16915020	16915022	rs3814113
17326sorted	9	21816527	21816529	MTAP
17326sorted	9	100459402	100459575	XPA
17326sorted	10	8701218	8701220	rs10795668
17326sorted	10	43572706	43572780	RET
17326sorted	10	51549495	51549497	TIMM23B
17326sorted	10	63723576	63723578	ARID5B
17326sorted	10	63752158	63752160	ARID5B
17326sorted	10	88516384	88516688	BMPR1A
17326sorted	10	104263909	104264092	SUFU
17326sorted	10	120278943	120278945	rs12413624
17326sorted	11	2233573	2233575	rs7127900
17326sorted	11	8252852	8252854	LMO1
17326sorted	11	44117802	44117872	EXT2
17326sorted	11	56175670	56175672	rs1945213
17326sorted	11	68994496	68994498	rs7931342
17326sorted	11	68994666	68994668	rs10896449
17326sorted	11	69328763	69328765	rs614367
17326sorted	11	74345549	74345551	POLD3
17326sorted	11	83620786	83620788	DLG2
17326sorted	11	111171708	111171710	C11orf92
17326sorted	12	14653866	14653868	rs2900333
17326sorted	12	26453282	26453284	rs718314
17326sorted	12	88953560	88953562	KITLG
17326sorted	12	112521447	112521449	NAA25
17326sorted	12	125320849	125320851	SCARB1
17326sorted	13	24205194	24205196	TNFRSF19
17326sorted	13	48878048	48878186	RB1
17326sorted	13	73908845	73908847	rs9573163
17326sorted	14	36649245	36649247	rs944289
17326sorted	15	32994755	32994757	rs4779584
17326sorted	15	47873548	47873550	SEMA6D
17326sorted	15	78908031	78908033	CHRNA3
17326sorted	16	52586340	52586342	rs3803662
17326sorted	16	52635163	52635165	rs3112612
17326sorted	16	68771318	68771367	CDH1
17326sorted	16	89882944	89883024	FANCA
17326sorted	17	36098039	36098041	HNF1B
17326sorted	17	74470114	74470225	RHBDF2
17326sorted	17	74473261	74473381	RHBDF2
17326sorted	19	38735612	38735614	rs8102476
17326sorted	20	6404280	6404282	rs961253
17326sorted	21	30717736	30717738	BACH1
17326sorted	21	36357860	36357862	RUNX1
17326sorted	21	42746080	42746082	TMPRSS3
17327sorted	1	150860470	150860472	rs7412746
17327sorted	1	228997834	228997836	rs801114
17327sorted	2	46537603	46537605	EPAS1
17327sorted	2	47596644	47596721	EPCAM
17327sorted	2	215635793	215635795	BARD1
17327sorted	2	215672545	215672547	BARD1
17327sorted	2	231091222	231091224	SP140
17327sorted	3	10085512	10085549	FANCD2
17327sorted	3	10106412	10106560	FANCD2
17327sorted	3	27416012	27416014	SLC4A7
17327sorted	3	37627111	37627113	ITGA9
17327sorted	3	87173323	87173325	rs17181170
17327sorted	3	170130101	170130103	rs10936632
17327sorted	5	1279789	1279791	TERT
17327sorted	5	148904091	148904093	CSNK1A1
17327sorted	6	22140003	22140005	rs6939340
17327sorted	6	36622899	36622901	PI16
17327sorted	6	151948365	151948367	rs2046210
17327sorted	7	6013029	6013174	PMS2
17327sorted	7	6017218	6017389	PMS2
17327sorted	7	6018226	6018328	PMS2
17327sorted	7	86983714	86983716	CROT
17327sorted	8	18272880	18272882	rs1495741
17327sorted	8	32432368	32432370	NRG1
17327sorted	8	128355617	128355619	rs13281615
17327sorted	8	128424791	128424793	rs7014346
17327sorted	8	145742797	145742893	RECQL4
17327sorted	8	145742985	145743020	RECQL4
17327sorted	8	145743084	145743169	RECQL4
17327sorted	9	16915020	16915022	rs3814113
17327sorted	9	21816527	21816529	MTAP
17327sorted	9	100459402	100459575	XPA
17327sorted	10	8701218	8701220	rs10795668
17327sorted	10	43572706	43572780	RET
17327sorted	10	51549495	51549497	TIMM23B
17327sorted	10	63723576	63723578	ARID5B
17327sorted	10	63752158	63752160	ARID5B
17327sorted	10	88516384	88516688	BMPR1A
17327sorted	10	104263909	104264092	SUFU
17327sorted	10	120278943	120278945	rs12413624
17327sorted	11	2233573	2233575	rs7127900
17327sorted	11	8252852	8252854	LMO1
17327sorted	11	44117802	44117872	EXT2
17327sorted	11	56175670	56175672	rs1945213
17327sorted	11	68994666	68994668	rs10896449
17327sorted	11	69328763	69328765	rs614367
17327sorted	11	74345549	74345551	POLD3
17327sorted	11	83620786	83620788	DLG2
17327sorted	11	111171708	111171710	C11orf92
17327sorted	12	14653866	14653868	rs2900333
17327sorted	12	26453282	26453284	rs718314
17327sorted	12	88953560	88953562	KITLG
17327sorted	12	112521447	112521449	NAA25
17327sorted	12	125320849	125320851	SCARB1
17327sorted	13	24205194	24205196	TNFRSF19
17327sorted	13	48878048	48878186	RB1
17327sorted	13	73908845	73908847	rs9573163
17327sorted	14	36649245	36649247	rs944289
17327sorted	15	32994755	32994757	rs4779584
17327sorted	15	47873548	47873550	SEMA6D
17327sorted	15	78908031	78908033	CHRNA3
17327sorted	16	52635163	52635165	rs3112612
17327sorted	16	68771318	68771367	CDH1
17327sorted	16	89882944	89883024	FANCA
17327sorted	17	36098039	36098041	HNF1B
17327sorted	17	74473261	74473381	RHBDF2
17327sorted	19	38735612	38735614	rs8102476
17327sorted	20	6404280	6404282	rs961253
17327sorted	21	30717736	30717738	BACH1
17327sorted	21	36357860	36357862	RUNX1
17327sorted	21	42746080	42746082	TMPRSS3
17328sorted	1	150860470	150860472	rs7412746
17328sorted	1	228997834	228997836	rs801114
17328sorted	2	46537603	46537605	EPAS1
17328sorted	2	47596644	47596721	EPCAM
17328sorted	2	215635793	215635795	BARD1
17328sorted	2	215672545	215672547	BARD1
17328sorted	2	223845941	223845943	rs7584993
17328sorted	2	231091222	231091224	SP140
17328sorted	3	10085512	10085549	FANCD2
17328sorted	3	10106412	10106560	FANCD2
17328sorted	3	17077267	17077269	PLCL2
17328sorted	3	27416012	27416014	SLC4A7
17328sorted	3	37627111	37627113	ITGA9
17328sorted	3	87173323	87173325	rs17181170
17328sorted	3	151899703	151899705	rs161792
17328sorted	3	170130101	170130103	rs10936632
17328sorted	3	189356260	189356262	TP63
17328sorted	4	84374479	84374481	HELQ
17328sorted	5	1279789	1279791	TERT
17328sorted	5	40791883	40791885	PRKAA1
17328sorted	5	44365544	44365546	FGF10
17328sorted	5	44662514	44662516	rs4415084
17328sorted	5	148904091	148904093	CSNK1A1
17328sorted	6	22140003	22140005	rs6939340
17328sorted	6	36622899	36622901	PI16
17328sorted	6	151948365	151948367	rs2046210
17328sorted	6	160840251	160840253	SLC22A3
17328sorted	7	6013029	6013174	PMS2
17328sorted	7	6017218	6017389	PMS2
17328sorted	7	6018226	6018328	PMS2
17328sorted	7	6022454	6022623	PMS2
17328sorted	7	50466303	50466305	IKZF1
17328sorted	7	86983714	86983716	CROT
17328sorted	7	97816326	97816328	LMTK2
17328sorted	8	18272880	18272882	rs1495741
17328sorted	8	32432368	32432370	NRG1
17328sorted	8	128355617	128355619	rs13281615
17328sorted	8	145742797	145742893	RECQL4
17328sorted	8	145742985	145743020	RECQL4
17328sorted	8	145743084	145743169	RECQL4
17328sorted	9	16915020	16915022	rs3814113
17328sorted	9	21816527	21816529	MTAP
17328sorted	9	100459402	100459575	XPA
17328sorted	10	8701218	8701220	rs10795668
17328sorted	10	43572706	43572780	RET
17328sorted	10	51549495	51549497	TIMM23B
17328sorted	10	63723576	63723578	ARID5B
17328sorted	10	63752158	63752160	ARID5B
17328sorted	10	88516384	88516688	BMPR1A
17328sorted	10	104263909	104264092	SUFU
17328sorted	10	120278943	120278945	rs12413624
17328sorted	11	2233573	2233575	rs7127900
17328sorted	11	8252852	8252854	LMO1
17328sorted	11	44117802	44117872	EXT2
17328sorted	11	56175670	56175672	rs1945213
17328sorted	11	68994496	68994498	rs7931342
17328sorted	11	68994666	68994668	rs10896449
17328sorted	11	69328763	69328765	rs614367
17328sorted	11	74345549	74345551	POLD3
17328sorted	11	83620786	83620788	DLG2
17328sorted	11	111171708	111171710	C11orf92
17328sorted	12	14653866	14653868	rs2900333
17328sorted	12	26453282	26453284	rs718314
17328sorted	12	88953560	88953562	KITLG
17328sorted	12	112521447	112521449	NAA25
17328sorted	12	125320849	125320851	SCARB1
17328sorted	13	24205194	24205196	TNFRSF19
17328sorted	13	48878048	48878186	RB1
17328sorted	13	73908845	73908847	rs9573163
17328sorted	14	36649245	36649247	rs944289
17328sorted	15	32994755	32994757	rs4779584
17328sorted	15	47873548	47873550	SEMA6D
17328sorted	15	78908031	78908033	CHRNA3
17328sorted	16	52586340	52586342	rs3803662
17328sorted	16	52635163	52635165	rs3112612
17328sorted	16	68771318	68771367	CDH1
17328sorted	16	89882944	89883024	FANCA
17328sorted	17	36098039	36098041	HNF1B
17328sorted	17	74470114	74470225	RHBDF2
17328sorted	17	74473261	74473381	RHBDF2
17328sorted	19	38735612	38735614	rs8102476
17328sorted	20	6404280	6404282	rs961253
17328sorted	21	30717736	30717738	BACH1
17328sorted	21	36357860	36357862	RUNX1
17328sorted	21	42746080	42746082	TMPRSS3
17329sorted	1	150860470	150860472	rs7412746
17329sorted	1	228997834	228997836	rs801114
17329sorted	2	46537603	46537605	EPAS1
17329sorted	2	231091222	231091224	SP140
17329sorted	3	10085512	10085549	FANCD2
17329sorted	3	10091057	10091190	FANCD2
17329sorted	3	10106412	10106560	FANCD2
17329sorted	3	17077267	17077269	PLCL2
17329sorted	3	37627111	37627113	ITGA9
17329sorted	3	87173323	87173325	rs17181170
17329sorted	3	151899703	151899705	rs161792
17329sorted	3	170130101	170130103	rs10936632
17329sorted	4	95562876	95562878	PDLIM5
17329sorted	5	1279789	1279791	TERT
17329sorted	5	1288546	1288548	TERT
17329sorted	5	44365544	44365546	FGF10
17329sorted	5	148904091	148904093	CSNK1A1
17329sorted	6	22140003	22140005	rs6939340
17329sorted	6	36622899	36622901	PI16
17329sorted	6	151948365	151948367	rs2046210
17329sorted	6	160840251	160840253	SLC22A3
17329sorted	7	6013029	6013174	PMS2
17329sorted	7	6017218	6017389	PMS2
17329sorted	7	6018226	6018328	PMS2
17329sorted	7	86983714	86983716	CROT
17329sorted	7	97816326	97816328	LMTK2
17329sorted	8	18272880	18272882	rs1495741
17329sorted	8	32432368	32432370	NRG1
17329sorted	8	128355617	128355619	rs13281615
17329sorted	8	128424791	128424793	rs7014346
17329sorted	8	145742985	145743020	RECQL4
17329sorted	8	145743084	145743169	RECQL4
17329sorted	9	16915020	16915022	rs3814113
17329sorted	9	21816527	21816529	MTAP
17329sorted	9	100556108	100556110	rs965513
17329sorted	10	43572706	43572780	RET
17329sorted	10	51549495	51549497	TIMM23B
17329sorted	10	63723576	63723578	ARID5B
17329sorted	10	63752158	63752160	ARID5B
17329sorted	10	88516384	88516688	BMPR1A
17329sorted	10	104263909	104264092	SUFU
17329sorted	10	120278943	120278945	rs12413624
17329sorted	11	2233573	2233575	rs7127900
17329sorted	11	8252852	8252854	LMO1
17329sorted	11	56175670	56175672	rs1945213
17329sorted	11	68994666	68994668	rs10896449
17329sorted	11	69328763	69328765	rs614367
17329sorted	11	74345549	74345551	POLD3
17329sorted	11	83620786	83620788	DLG2
17329sorted	11	111171708	111171710	C11orf92
17329sorted	12	14653866	14653868	rs2900333
17329sorted	12	26453282	26453284	rs718314
17329sorted	12	112521447	112521449	NAA25
17329sorted	12	125320849	125320851	SCARB1
17329sorted	13	24205194	24205196	TNFRSF19
17329sorted	13	48878048	48878186	RB1
17329sorted	13	73908845	73908847	rs9573163
17329sorted	14	36649245	36649247	rs944289
17329sorted	15	32994755	32994757	rs4779584
17329sorted	15	47873548	47873550	SEMA6D
17329sorted	15	70018989	70018991	rs7176508
17329sorted	15	78908031	78908033	CHRNA3
17329sorted	16	52586340	52586342	rs3803662
17329sorted	16	52635163	52635165	rs3112612
17329sorted	16	68771318	68771367	CDH1
17329sorted	16	89882944	89883024	FANCA
17329sorted	17	36098039	36098041	HNF1B
17329sorted	17	74473261	74473381	RHBDF2
17329sorted	18	43309910	43309912	SLC14A1
17329sorted	19	38735612	38735614	rs8102476
17329sorted	21	36357860	36357862	RUNX1
17329sorted	21	42746080	42746082	TMPRSS3
17330sorted	1	10385470	10385472	KIF1B
17330sorted	1	150860470	150860472	rs7412746
17330sorted	1	228997834	228997836	rs801114
17330sorted	2	46537603	46537605	EPAS1
17330sorted	2	215672545	215672547	BARD1
17330sorted	2	223845941	223845943	rs7584993
17330sorted	2	231091222	231091224	SP140
17330sorted	3	10085512	10085549	FANCD2
17330sorted	3	10091057	10091190	FANCD2
17330sorted	3	10106412	10106560	FANCD2
17330sorted	3	17077267	17077269	PLCL2
17330sorted	3	37627111	37627113	ITGA9
17330sorted	3	87173323	87173325	rs17181170
17330sorted	3	151899703	151899705	rs161792
17330sorted	3	170130101	170130103	rs10936632
17330sorted	3	189356260	189356262	TP63
17330sorted	4	84374479	84374481	HELQ
17330sorted	5	1288546	1288548	TERT
17330sorted	5	40791883	40791885	PRKAA1
17330sorted	5	44365544	44365546	FGF10
17330sorted	5	148904091	148904093	CSNK1A1
17330sorted	6	411063	411065	IRF4
17330sorted	6	22125963	22125965	rs4712653
